address,tel,name,locality,country,latitude,longitude,postcode,factual_id
8608 4th Ave,(718) 491-3359,Pizza City,Brooklyn,us,40.622614,-74.028642,11209,742ae5e0-1e18-012f-0643-0030487f54d8
8913 4th Ave,(718) 921-4466,89 Street Luncheonette,Brooklyn,us,40.620181,-74.029198,11209,3a8b2ebe-d5d1-4077-89f8-f0d7abeae516
8816 3rd Ave,(718) 745-1790,L & J Pizza,Brooklyn,us,40.621939,-74.031771,11209,65c9759c-1af0-4b4e-91e1-7c7008b8662a
1308 Lafayette Walk,(718) 484-0078,Best Point Pizzaria,Brooklyn,us,40.617297,-74.031783,11209,6b08defc-800f-4201-90ec-629473badb88
8621 4th Ave,(718) 238-3888,Easy Come,Brooklyn,us,40.622042,-74.028337,11209,aa6eb104-4307-40f8-8e29-3a0c8350535f
320 86th St,(718) 381-1814,Big Papa's,Brooklyn,us,40.623068,-74.030427,11209,cc8d9543-1ae5-454e-8884-d162993b8ebd
9524 4th Ave,(718) 748-7022,Uncle Mikes Brick Oven Pizza,Brooklyn,us,40.615459,-74.031607,11209,13ffab73-329c-481f-be51-2012896d7959
8305 3rd Ave,(718) 680-3500,Tarantella,Brooklyn,us,40.625455,-74.030007,11209,7722fa80-1e18-012f-0643-0030487f54d8
8703 5th Ave,(718) 745-9072,Kilcar House Restaurant,New York,us,40.620573,-74.026764,11209,ad54fcfb-3031-464b-a241-4b9d0e291045
447 88th St,(718) 748-1902,Sammi's Restaurant & Bakery,Brooklyn,us,40.62071,-74.027878,11209,6d2c5f69-a435-4d3e-8ae3-90c861519f00
9305 3rd Ave,(800) 536-7317,Alfredos Pizzeria,Brooklyn,us,40.618465,-74.032806,11209,8493c6a3-0e3f-4a25-93b8-6f9e60672cfa
9302 4th Ave,(718) 491-0600,Night Butterfly,Brooklyn,us,40.617573,-74.030676,11209,2daf0d41-365b-44e8-b0f4-1dd0864cb46e
8618 3rd Ave,(718) 921-1313,Pudgie's Famous Chicken,Brooklyn,us,40.622963,-74.031406,11209,6afd96f2-e7a9-4bd7-90e1-395f7fc75028
333 87th St,(718) 748-0374,Cabialbi Giovanni,Brooklyn,us,40.622648,-74.030291,11209,d211f0d5-0f1f-40fd-a48e-492b9444ec60
8814 3rd Ave,(718) 833-6466,Lilys Public House,Brooklyn,us,40.621791,-74.031906,11209,6e8be190-a70e-44f0-882f-7c67ece51d22
611 86th St,(718) 748-5800,Brooklyns Finest Diner,Brooklyn,us,40.620434,-74.024186,11209,2dcde947-8a92-4d4a-9b0a-4d27b8caa63b
8123 5th Ave,(718) 748-9192,8123 Restaurant,Brooklyn,us,40.624611,-74.024474,11209,7e655640-1e18-012f-0643-0030487f54d8
719 86th St,(718) 836-9444,Bella Luna Pizza,Brooklyn,us,40.618782,-74.021383,11228,1363debc-8361-42d3-9551-cc41f6088148
709 86th St,(718) 836-2383,Szechuan Delight,Brooklyn,us,40.618882,-74.021591,11228,5ee9f7dd-ef88-4843-bfd4-260c4efe6d01
7722 13th Ave,(718) 833-9222,Domino's Pizza,Brooklyn,us,40.618849,-74.009322,11228,15c7116c-7699-4adb-a33f-59290f935ad2
7818 13th Ave,(718) 833-9661,B & A Pork Store,Brooklyn,us,40.618301,-74.009619,11228,763cb218-96d7-4247-a44f-3e69da94eda8
650 86th St,(718) 238-4949,Nathan's Famous,Brooklyn,us,40.618488,-74.021735,11228,43be3469-b163-44af-a893-4edfffa57c9e
7714 13th Ave,(718) 238-8818,New Double Dragon Restaurant,Brooklyn,us,40.618976,-74.009009,11228,4b381def-2bde-4287-862d-68d552f4bd11
8218 13th Ave,(718) 833-9493,Tasty Pastry Shoppe,Brooklyn,us,40.616112,-74.012012,11228,12052b9f-a462-4112-8853-23a97507993a
7717 13th Ave,(718) 256-7706,Mona Lisa Bakery,Brooklyn,us,40.618763,-74.008829,11228,18543969-2caa-495a-8f57-934a6637d323
8308 13th Ave,(718) 745-8308,Theresa's Place,Brooklyn,us,40.615712,-74.012565,11228,10731b8a-109e-4707-a06e-4fc426e79af0
8520 7th Ave,(718) 836-9444,Bella Luna,Brooklyn,us,40.618733,-74.021123,11228,2b6a18e0-0355-012f-b33e-003048cacd48
7801 13th Ave,(718) 256-0101,Taste of China,Brooklyn,us,40.618451,-74.009189,11228,8b21bb0b-316e-4fdc-9a2a-5b819792636f
7801 13th Ave,(718) 256-0101,Li Chen Feng Restaurant,Brooklyn,us,40.618362,-74.009064,11228,c7a31a98-4f6e-44ce-9836-16ee3108ca04
7721 13th Ave,(718) 837-6869,Blimpie,Brooklyn,us,40.618661,-74.008848,11228,cbe27b44-10e8-49f9-b161-e568fa1aca3c
7901 6th Ave,(718) 921-7221,6th Ave Deli,Brooklyn,us,40.624895,-74.021346,11209,353f8c7f-78c4-4d9e-ac7c-ff0c85bb496d
7910 13th Ave,(718) 238-2633,Yummy Chinese,Brooklyn,us,40.617967,-74.0099,11228,71f1f5f0-bef8-012e-5614-003048cad9da
7910 13th Ave,(718) 238-2699,King Garden,Brooklyn,us,40.617941,-74.010287,11228,2b73beb0-0355-012f-b33e-003048cacd48
7724 13th Ave,(347) 560-6504,Tryst Lounge,Brooklyn,us,40.618851,-74.009179,11228,d8f137b4-7c64-4b47-9f9f-2dac8af46984
7721 13th Ave,(718) 837-6869,Dyker Heights Deli,Brooklyn,us,40.61895,-74.009194,11228,46734a5e-b62b-422d-8d07-142df8ddb312
1310 78th St,(718) 232-5300,Blend Salad & Juice Bar,Brooklyn,us,40.618319,-74.008862,11228,327f94e6-6e7a-48c6-90c1-034415ee8908
709 86th St,(718) 921-6260,Juirong Chen Jie Min Sia,Brooklyn,us,40.618864,-74.021666,11228,1ba664c9-e0f5-4aa2-a28b-419d8ea29b71
8421 7th Ave,(718) 833-6030,8421 Deli,Brooklyn,us,40.619386,-74.020627,11228,7666477f-516f-444b-b5cc-52e8c74aae3e
7910 13th Ave,(718) 238-2633,Lin Yan,Brooklyn,us,40.617943,-74.010072,11228,e949bd6f-b90d-4a60-a7f3-d16074ec53f6
8421 7th Ave,(718) 630-1255,7th Avenue Discount Plus,New York,us,40.619239,-74.020768,11228,4d07a307-009b-4b67-95f1-b1c87870f5c8
7823 12th Ave,(718) 833-3727,Marcolini Italian Special,Brooklyn,us,40.619371,-74.011654,11228,c83e09d6-d116-4ab0-9005-58ab88d14957
7724 13th Ave,(718) 759-9081,Netties Sportsbar,Brooklyn,us,40.618915,-74.009085,11228,40ca41ce-b192-469c-b658-0a194cfbded0
886 5th Ave,(718) 438-1608,Maria's Bistro Mexicano,Brooklyn,us,40.651537,-74.003851,11232,d2f80eb5-4caa-4d9c-919d-4465b17777fd
4508 5th Ave,(718) 871-7627,Tacos Matamoros,Brooklyn,us,40.647782,-74.007671,11220,0951cb91-0d5c-4b29-b337-eba1f8d9025a
462 36th St,(718) 369-8937,Green Fig Bakery Cafe,Brooklyn,us,40.653197,-74.00275,11232,2c477465-d661-4be1-a4c5-2234c5c28439
881 5th Ave,(347) 227-7036,Kofte Piyaz,Brooklyn,us,40.651419,-74.003516,11232,a5a5ad8a-5b58-41bb-982e-5ae920d63972
968 4th Ave,(718) 788-9226,McDonald's,Brooklyn,us,40.653753,-74.005436,11232,3dae6656-619c-4c0e-9902-ab3de5c112d1
4516 5th Ave,(718) 853-8021,La Gran Via Bakery,Brooklyn,us,40.647681,-74.00785,11220,c46fe86a-b424-43c6-bb7d-cf1e6404a7ee
4301 4th Ave,(718) 438-7244,Sunset Deli,Brooklyn,us,40.650193,-74.008389,11232,31e3fc8a-37e3-498a-a385-c0b81f9a2102
4704 5th Ave,(718) 492-7565,Luigi Pizzeria,Brooklyn,us,40.646683,-74.008717,11220,3f00f6fe-e457-4ce8-81ca-a5e6809d630b
4408 5th Ave,(718) 438-2009,International Restaurant,Brooklyn,us,40.648365,-74.007093,11220,503b4a36-1b61-442f-b8a6-fb37b06a7c24
4606 5th Ave,(718) 439-5847,Castillo Restaurant,Brooklyn,us,40.647305,-74.008229,11220,91ff1eac-f779-4a17-a2a0-d1108c3c1bd8
849 4th Ave,(718) 499-2121,Slice Of Brooklyn Pizzeria,Brooklyn,us,40.656968,-74.001438,11232,05b4a8d0-6527-4ff2-a8d3-aa7f906b625a
4009 5th Ave,(718) 871-7888,China Delight,Brooklyn,us,40.650391,-74.004531,11232,093adc46-afda-4171-867e-3623a1ccc3b5
889 5th Ave,(718) 438-0381,Sunset Park Diner & Donuts,Brooklyn,us,40.651371,-74.003663,11232,234b3118-1d40-42de-a48f-181590595f81
998 4th Ave,(718) 788-8484,Los 3 Potrillos Restaurant,Brooklyn,us,40.65288,-74.006204,11232,735c629c-b1b4-465a-9c1a-a27db36c8a13
4425 5th Ave,(718) 871-4989,Great Wall Restaurant,Brooklyn,us,40.647962,-74.007076,11220,1afcbab4-0813-4991-bd0a-fa7dec302095
3905 5th Ave,(718) 438-9870,Gina's Pizzeria,Brooklyn,us,40.651039,-74.003803,11232,56fe539d-3bf9-4cb7-bcd6-508c2c86d8e1
888 5th Ave,(718) 633-6661,China Wok Restaurant,Brooklyn,us,40.651522,-74.003905,11232,0cd1bcd8-1aed-4373-8bd1-2cc4524c6a7a
4201 7th Ave,(718) 438-3210,Pizza by the Park,Brooklyn,us,40.646769,-74.001175,11232,52377b6e-9309-497d-b4e4-211d6fb792f5
938 4th Ave,(718) 832-7568,La Familia Restaurant,Brooklyn,us,40.65481,-74.004086,11232,5b0f7d8e-cda3-413f-b2f8-08f583ba029f
942 4th Ave,(718) 840-5780,Spiro's Cafe,Brooklyn,us,40.654723,-74.004261,11232,4d48331f-e774-4595-b414-c8b962ffffa7
3901 4th Ave,(718) 633-3733,Domino's Pizza,Brooklyn,us,40.652409,-74.006049,11232,0a1c21ae-0116-49ac-81f2-24a780faf976
887 5th Ave,(718) 686-8488,JFK Fried Chicken,Brooklyn,us,40.651445,-74.003457,11232,0c615ed7-fbac-41a5-8519-0c5df4a91ed8
865 4th Ave,(718) 965-1808,Big John's Coffee Shop & Grill,Brooklyn,us,40.656499,-74.001833,11232,16afd48c-e893-4ca3-9dcd-32f91ef7394b
882 5th Ave,(718) 436-0081,Subway,Brooklyn,us,40.651616,-74.003827,11232,cc2c82ab-59b8-4e51-a015-3884cc559b32
4020 5th Ave,(718) 437-7676,Castillo Ecuatoriano Restaurant,Brooklyn,us,40.650497,-74.004841,11232,320354e7-b6eb-47b7-ba63-dada089af2c8
941 4th Ave,(718) 788-0139,La Fe Restaurant,Brooklyn,us,40.654145,-74.004358,11232,c0408807-f862-4a10-86ae-46bc49c264a6
4202 5th Ave,(718) 576-3150,Little Caesars Pizza,Brooklyn,us,40.649613,-74.005938,11232,d181dddf-6c7a-43fa-8db9-65d6746a60f2
4015 5th Ave,(718) 972-3756,El Tesoro Ecuatoriano Restaurant,Brooklyn,us,40.650335,-74.004577,11232,4935c580-6bed-4eb7-b962-70456515cfff
3913 5th Ave,(718) 853-0808,2004 Viva Mexico,Brooklyn,us,40.650875,-74.004043,11232,c5018d34-9c40-447e-a201-676e524c08c8
900 4th Ave,(718) 840-2822,Subway,Brooklyn,us,40.656036,-74.002959,11232,71eec540-bef8-012e-5614-003048cad9da
4613 5th Ave,(718) 435-2288,Rax's Pizza,Brooklyn,us,40.647014,-74.008077,11220,80bfb9c8-d5b9-4bcd-98bf-2007f7d87252
947 4th Ave,(718) 768-2767,Luz De Luna,Brooklyn,us,40.653942,-74.004427,11232,6208205d-8dc9-4eed-b7ec-e2a15aec8d2c
181 34th St,(718) 499-8235,Li Hing,Brooklyn,us,40.655521,-74.00335,11232,2b7bf620-0355-012f-b33e-003048cacd48
4101 4th Ave,(718) 339-6390,Burger King,Brooklyn,us,40.651255,-74.007151,11232,29153629-df16-4de3-87bd-1d2186f8b4ca
4017 5th Ave,(718) 436-8025,Restaurant Salvadoreno Usuluteco,Brooklyn,us,40.650221,-74.004659,11232,8954de8e-cdcc-4392-8a2a-6fb53a225d8a
4603 5th Ave,(718) 437-0232,La Gura Restaurant,Brooklyn,us,40.647281,-74.008063,11220,14091e21-383f-4c38-b56f-3034f42c9588
3908 5th Ave,(718) 435-3326,Puebla Mini Market,Brooklyn,us,40.651036,-74.004272,11232,4c27d274-8f9d-4a87-9e90-54cf7f549fa1
4620 5th Ave,(718) 439-3399,Sunset Sports Bar,Brooklyn,us,40.647072,-74.008396,11220,867dc3e3-9b58-4a09-894f-7b3b6b921b10
3910 4th Ave,(718) 768-2846,Taqueria El Maguey,Brooklyn,us,40.652466,-74.006547,11232,ff524886-6361-431e-919b-1c4dd793de33
876 4th Ave,(718) 369-4046,Nick's Restaurant,Brooklyn,us,40.656715,-74.002125,11232,304fbd73-ec21-4111-b6a4-ae65041a4fd5
4618 5th Ave,(718) 765-4088,La Brasa Peruana,Brooklyn,us,40.647073,-74.008432,11220,599a98cb-b20b-4d6a-a6c2-b5236cc7642e
887 5th Ave,(718) 438-6886,Restaurante El Potrillo,Brooklyn,us,40.651429,-74.003491,11232,2db71e60-b1d3-4076-9abc-75a16181393e
950 4th Ave,(718) 832-7760,Kay Cheong Restaurant,Brooklyn,us,40.654462,-74.004564,11232,015b70f6-d87e-488c-ab91-b6b9e5b76852
4617 5th Ave,(718) 633-5533,Casa China Restaurant,Brooklyn,us,40.646991,-74.008129,11220,5971d4f6-c92e-4ee9-871e-cd1e0e032da3
4102 5th Ave,(718) 871-5700,Super Pollo Latino,Brooklyn,us,40.650145,-74.00531,11232,6e73cb2f-76d5-47be-bcad-8df58c04d2fc
4711 5th Ave,(718) 438-3060,Jugeria Taqueria El Comal,Brooklyn,us,40.646804,-74.008618,11220,2b7b3f80-0355-012f-b33e-003048cacd48
313 36th St,(718) 768-4084,313 Best Coffee Shop,Brooklyn,us,40.655407,-74.006011,11232,08a7e01d-ad65-40ac-8092-aa8d9134bb18
950 4th Ave,(718) 832-7760,Zeng's Restaurant,Brooklyn,us,40.654504,-74.004491,11232,dbcba79b-373e-4368-83ae-56d86f9e789a
4003 5th Ave,(718) 431-0001,Angel's Bakery,Brooklyn,us,40.6505,-74.004598,11232,8dd8a432-1f6e-496d-9c06-8b7f61652781
4523 5th Ave,(718) 686-0079,Floridita,Brooklyn,us,40.647472,-74.007777,11220,ddb09227-f99f-492d-94de-05b230cc36a2
948 3rd Ave,(718) 499-9316,Hero Champ,Brooklyn,us,40.655771,-74.006657,11232,27540860-652d-4d2b-b5ff-2deb6fbf0540
922 4th Ave,(718) 832-0200,Reyna De La Nube Seafood-bkry,Brooklyn,us,40.655358,-74.003734,11232,723f84b7-2103-4e4f-aba5-677552f19e41
945 4th Ave,(718) 369-3020,Begano Deli & Grocery,Brooklyn,us,40.654026,-74.004368,11232,2d0a9d2f-0699-40fe-b30b-3719f345272c
4012 5th Ave,(718) 686-1644,Pollo's Sabroso Restaurant,Brooklyn,us,40.650518,-74.004927,11232,b9499dca-3e7b-4ccc-9b4b-2ffe967524c7
950 3rd Ave,(718) 788-6478,Cafe La Morena,Brooklyn,us,40.655638,-74.006794,11232,24858fef-bfa6-46b3-aaf9-f51758ae64e6
855 4th Ave,(718) 369-0115,La Parada Restaurant,Brooklyn,us,40.656856,-74.001721,11232,3d1a81f3-85a4-404b-ba1f-6f31424ac237
948 4th Ave,(718) 788-0594,Ines Bakery,Brooklyn,us,40.654582,-74.004339,11232,fe69b8b4-bd83-45d2-8c1c-ed77fd68bc7a
4616 5th Ave,(718) 439-1661,Tacos California,Brooklyn,us,40.647157,-74.008372,11220,3825b198-90d7-449d-a5d1-3080ce9a1e08
4620 5th Ave,(718) 567-7017,Fuego Royal,Brooklyn,us,40.647011,-74.008572,11220,c05e44d3-94ef-4585-9ab9-1ebc17dd1a5f
4616 5th Ave,(718) 439-1661,Taco Mex 2,Brooklyn,us,40.647121,-74.008508,11220,0bf0c05e-5ed1-49eb-b83a-6c3e1ce3826f
4021 7th Ave,(718) 853-1320,Sunset Market,Brooklyn,us,40.647632,-74.000426,11232,05d9e424-8366-4788-ac62-b99b263477bc
483 39th St,(718) 854-1564,Bar 483,Brooklyn,us,40.651537,-74.004095,11232,99f0102b-0d48-4b7f-b3e9-1d1055425a8d
4122 4th Ave,(718) 768-0688,Yummy Yummy,Brooklyn,us,40.651227,-74.007782,11232,901f5178-7e1f-4bb8-a46c-db737f824c95
922 4th Ave,(718) 832-0200,Paraiso De La Reina Restaurant,Brooklyn,us,40.655398,-74.003622,11232,2e15dea4-84e2-4da5-8191-0c341462126a
4010 5th Ave,(718) 871-3469,La Campirana Mexican Restaurant,Brooklyn,us,40.650561,-74.004918,11232,71f26db0-bef8-012e-5614-003048cad9da
928 4th Ave,(718) 369-2319,Pasteleria Cafe La Reina,Brooklyn,us,40.655243,-74.003782,11232,d2054c63-f364-4dba-9a0c-fe5a1da56b56
3917 5th Ave,(917) 250-1851,1980 Tea Hut,Brooklyn,us,40.650529,-74.003939,11232,ddf7435d-d44a-4e44-a436-2a5f68035ee2
4503 5th Ave,(718) 972-2380,El Mexicano Restaurant Bar,Brooklyn,us,40.647779,-74.007378,11220,b0999db2-4d94-451c-b0b7-db1927ecb6b1
4503 5th Ave,(718) 972-2380,La Cucina Mexican Grill & Cantina Bar,Brooklyn,us,40.647733,-74.007512,11220,6302c2a8-7341-4cc9-91a2-f7ab21f4c869
3924 7th Ave,(718) 436-0139,Steven's Deli & Grocery,Brooklyn,us,40.648272,-74.000035,11232,228caa82-2d94-42e2-9339-5c9f525ce4f3
4118 5th Ave,(347) 987-3681,Citlali's deli grocery,Brooklyn,us,40.649836,-74.005661,11232,71f3d0c0-bef8-012e-5614-003048cad9da
4118 5th Ave,(347) 987-3681,Rinconcito Familiar,Brooklyn,us,40.649847,-74.005742,11232,108a9c3c-e771-4431-b5f6-fda02e1d469a
4021 5th Ave,(718) 633-1254,La Flor De Izucar,Brooklyn,us,40.650156,-74.00475,11232,3296304b-93db-4f33-8d7c-244c915f9983
4110 4th Ave,(718) 499-4671,Quick Stop Deli,Brooklyn,us,40.651443,-74.007634,11232,1784e6a6-3711-4622-8666-a567b38c0cc2
4501 5th Ave,(718) 435-7600,Taqueria La Paz,Brooklyn,us,40.647827,-74.007342,11220,4ab7fa07-4813-451d-b8f2-dcd87de7060e
4410 5th Ave,(718) 686-8151,Tacos New Mexico,Brooklyn,us,40.648384,-74.007145,11220,9f2bdc32-f82d-4d15-97bb-b5d38cc3dad4
4011 5th Ave,(718) 972-1578,4011 Deli & Grocery,Brooklyn,us,40.65037,-74.004653,11232,530bfea7-0af8-420d-92c1-bb260667e570
3917 4th Ave,(718) 851-5435,Matisa,Brooklyn,us,40.652081,-74.006265,11232,db746c5b-5dca-4d44-88ff-59bf0d82ce42
881 5th Ave,(718) 438-1426,Finest Deli & Grocery,Brooklyn,us,40.651553,-74.003315,11232,0f69388a-da6c-4f2b-a808-13485d0cd3e1
920 4th Ave,(718) 788-8866,Supreme Deli Super Sandwich,Brooklyn,us,40.655486,-74.003554,11232,7ace1cd1-169b-460d-bf4a-9f8767b1b691
313 36th St,(718) 369-6333,Taksim 3,Brooklyn,us,40.655397,-74.005968,11232,d003fe13-a665-423c-b24c-f4bbf67ee69f
888 5th Ave,(718) 633-6661,Wang Qi,Brooklyn,us,40.65155,-74.003896,11232,a5ecffa9-3032-40bf-96de-d9a6c5d5110c
4501 5th Ave,(347) 529-6561,Sunset Fried Chicken & Grill,Brooklyn,us,40.647702,-74.007284,11220,6b851d16-b470-4141-b3f8-f3768cf68288
4411 5th Ave,(718) 633-4278,Azzan Deli Grocery,Brooklyn,us,40.648158,-74.006955,11220,072ccf0f-7285-4c67-bfb9-f68fc0ae1b6a
4023 5th Ave,(718) 435-6878,The Family Store,Brooklyn,us,40.650102,-74.004769,11232,5b2190fd-67af-4b76-8246-9da0b8f5e4bd
3908 5th Ave,(718) 435-3326,Don Pepe Tortas & Jugos,New York,us,40.651183,-74.004363,11232,84889ca6-1a69-4ff3-bae2-5d0f11623281
220 36th St,(718) 499-0450,Ninja Bubble Tea,Brooklyn,us,40.655916,-74.007305,11232,6e914630-6494-4dd8-a181-3b3656b033ed
4620 5th Ave,(718) 439-3399,Gan Eden Cafe,Brooklyn,us,40.647096,-74.008333,11220,2a68ece7-9ae9-4dfa-8841-7d12454f3ac0
4501 5th Ave,(718) 435-7600,Tacos,Brooklyn,us,40.647772,-74.007328,11220,3617b597-d563-4039-addf-594f37218ad4
4523 5th Ave,(718) 686-0079,El Bohio Restaurant #3,Brooklyn,us,40.647598,-74.007667,11220,bfff7c5a-6ba0-490d-b6bb-7973f646c008
885 4th Ave,(718) 768-2797,Brooklyn's Tiki Bar,Brooklyn,us,40.655735,-74.002593,11232,7bf6d760-1e18-012f-0643-0030487f54d8
1429 5th Ave,(212) 722-2244,Cucina Con Amore,New York,us,40.651255,-74.00389,10035,b67b0f41-d75f-4a5c-8476-471edaa7b928
998 4th Ave,(718) 788-8484,Moonlight Diner,Brooklyn,us,40.652974,-74.006288,11232,92f40007-1b4c-4ccd-873b-403f12d64071
4603 5th Ave,(718) 437-0232,Rico's Tamales,Brooklyn,us,40.64721,-74.00803,11220,00b84762-a8d7-411f-844e-567a80568ca2
4202 5th Ave,(718) 851-1516,El Veracruzano,Brooklyn,us,40.649592,-74.005899,11232,ea5ea082-a15b-49a3-ba8e-a590c9cdef7c
4023 5th Ave,(718) 686-1710,Sunset Park Delights,Brooklyn,us,40.650303,-74.004701,11232,81c973ab-167c-48d1-958d-65adf754dd66
938A 4th Ave,(938) 248-4283,International Deli,Brooklyn,us,40.654702,-74.004101,11232,a96b1cfe-c8cb-4668-828c-4375eef5c98a
4416 5th Ave,(718) 633-0354,La Nacional,Brooklyn,us,40.648327,-74.007242,11220,d4deb6df-cdbb-4c69-a4a9-1b50b9dc8290
4112 4th Ave,(718) 369-3027,My Kid Candy & Deli,Brooklyn,us,40.651423,-74.00771,11232,1e22d01b-4f73-40d6-9c27-a8be4d50f228
885 4th Ave,,Castillo Deli Grocery,Brooklyn,us,40.655729,-74.002579,11232,c5c73f08-4d04-47c0-bca9-b0a8b8f06065
225 31st St,(800) 696-8476,Fatman's Deli,Brooklyn,us,40.655994,-73.999284,11232,e82b390b-4498-4aee-8c35-b8de8a7fdcd7
225 34th St,(718) 797-1513,Amy's Cookies,Brooklyn,us,40.654649,-74.00149,11232,1040dd6d-0db1-4cfd-a4df-11d5c1c068e4
948 4th Ave,(718) 788-0594,Enes Bakery,Brooklyn,us,40.654609,-74.004479,11232,266b40d1-4173-4d07-8750-2d4f9cfe62d4
947 4th Ave,(718) 832-3888,Prosperity Noodle,Brooklyn,us,40.653919,-74.004384,11232,02d749f2-6062-452e-89ff-cb21881ebdfe
840 5th Ave,(718) 965-9200,Club Crystal,Brooklyn,us,40.65344,-74.001671,11232,50e91b22-4868-4de0-89cb-4bd5dc2d71f1
4411 5th Ave,(718) 633-4278,Family Deli and Grocery,Brooklyn,us,40.648158,-74.006902,11220,a15d5182-fec8-45fa-976e-b8916129948e
4202 5th Ave,(718) 437-7356,La Flor Piaxtla Deli,Brooklyn,us,40.649555,-74.005774,11232,2b605020-0355-012f-b33e-003048cacd48
4118 5th Ave,(718) 686-1519,Taqueria La Mixteca,Brooklyn,us,40.649883,-74.005631,11232,1bc70316-86f4-4a33-addd-078da6a5d716
3919 4th Ave,(718) 435-3900,Le Petit Istanbol,Brooklyn,us,40.652271,-74.006291,11232,6ce4c774-c5d0-48b2-9129-146dd6648523
3913 5th Ave,(718) 851-4461,El Dos De Oro Restaurant,New York,us,40.650883,-74.004007,11232,7a1f2dc6-9ce2-4b88-8d01-8dbab361ecc9
4202 5th Ave,(718) 851-1516,El Boemia Restaurant,Brooklyn,us,40.649591,-74.005908,11232,04047a30-d204-44f4-aa78-b1996325ea55
1004 4th Ave,(718) 788-0515,Tropecoso Bar Restaurant,Brooklyn,us,40.652971,-74.00609,11232,342a4328-c8f4-425e-841b-34b9815e3d05
181 34th St,(718) 499-8235,New No 1 Kitchen,Brooklyn,us,40.655638,-74.003398,11232,325d261e-bedd-4801-9f61-b03bfe63f605
635 40th St,(718) 633-5307,Fu Xiang Trading,Brooklyn,us,40.648929,-74.001297,11232,a3df1e5e-cba9-44a8-be6a-55c947016ad5
942 4th Ave,(718) 840-5780,Prospect Cafe Restaurant Corporation,New York,us,40.654747,-74.004348,11232,7883750a-3324-450b-aa81-810b8a1d854c
926 3rd Ave,(718) 768-7437,Broadway's J-2 Nyc Pizza,Brooklyn,us,40.656441,-74.005807,11232,2685c7a3-d174-430c-928f-8232b21c7895
4110 4th Ave,(718) 499-4671,Plaza Market Deli,Brooklyn,us,40.651442,-74.007834,11232,d6b7653d-dc1e-4b09-9e87-4ae1906937b2
994 4th Ave,(718) 832-9494,Lupita's Bakery,Brooklyn,us,40.653065,-74.006048,11232,7a443314-2aa8-4133-bc09-159d0d60dbc4
4421 6th Ave,(718) 435-3330,Jannat Deli & Grocery,Brooklyn,us,40.646835,-74.004779,11220,485c7cbf-c98e-456c-90f5-cace0468fd44
994 4th Ave,(718) 369-4980,Bagladeshi Cafe & Mart,Brooklyn,us,40.652996,-74.006163,11232,0ea1e19d-a9eb-4b4b-a7bf-f65a8aea7ba5
4114 5th Ave,(718) 853-0400,Three And A Half Ginger,Brooklyn,us,40.649962,-74.005524,11232,71e878c0-bef8-012e-5614-003048cad9da
994 4th Ave,(718) 369-0822,Xing Long Coffee Shop,Brooklyn,us,40.653075,-74.00608,11232,0a15a966-3115-41d6-929f-863fcffd2a2a
926 3rd Ave,(718) 499-0145,Cannon Restaurant & Bar Equipment Co.,Brooklyn,us,40.656334,-74.005775,11232,3c524ab4-7d4d-4647-9f52-31b7a1d40fa7
948 3rd Ave,(718) 499-9316,Gourmet Croissant,Brooklyn,us,40.655549,-74.006668,11232,22a232cb-66ff-481f-bbe0-53db7adeb35d
889 5th Ave,(718) 438-0381,Thirty Ninth St Donut Shop,Brooklyn,us,40.651421,-74.00343,11232,4a88c689-8dc2-43fc-bca9-3da3b51d726e
4112 4th Ave,(718) 369-3027,Dulce Candy Store,Brooklyn,us,40.65136,-74.007775,11232,ac8f96ea-ef5e-4106-9377-7ba19ee288aa
947 4th Ave,(718) 768-2767,Junior's Pizzeria,Brooklyn,us,40.653978,-74.004485,11232,e24b5a03-70a4-403d-b834-de2c2f319805
650 E 7th St,(718) 238-4949,Nathan's Famous,Brooklyn,us,40.648833,-73.999453,11218,9aec1aac-ba74-4014-9202-93b502253b05
3908 3rd Ave,(718) 369-6199,Meche Deli & Grocery,Brooklyn,us,40.653821,-74.008623,11232,331dd956-b36a-45d2-98ee-d14aad403641
994 4th Ave,(718) 369-0089,Taqueriael Porky's,Brooklyn,us,40.653112,-74.006316,11232,10529ccf-4507-4acf-af8d-f55a40cc8ac4
4112 4th Ave,(718) 832-1649,Pena's Deli & Grocery,Brooklyn,us,40.651384,-74.007814,11232,ffa6c7b1-2793-4198-b19e-319fb5cf56fd
4711 5th Ave,(718) 871-6262,Taco Loco,Brooklyn,us,40.646748,-74.008584,11220,431a5be3-b646-48a2-ad0d-2ac7bcfe3ae0
870 4th Ave,(718) 768-5000,Sev Studio Lounge,Brooklyn,us,40.656936,-74.002064,11232,ea85b674-aad4-4cac-87fb-5d14b24b3f62
4020 5th Ave,(718) 437-7676,4020 Corporation,Brooklyn,us,40.650434,-74.00501,11232,7b90b1aa-a04b-4395-add8-a19a8b35aef3
314 39th St,(718) 439-0323,Arcoiris Night Club Corporation,New York,us,40.65352,-74.007973,11232,11a778ba-3baa-4e96-9991-65f69a3573cb
4122 4th Ave,(800) 559-2319,Las Delicias De Rosita,Brooklyn,us,40.651331,-74.007688,11232,9ac7a66d-53f2-4f9b-8c81-81c91e89709b
571 41st St,(718) 438-3956,Rajleen Corporation,Brooklyn,us,40.649216,-74.003177,11232,05e9930a-7fd2-4c9d-914b-2a81bd5334f5
